Fecha,Id.Caso,Primer_contacto,Hora,Duracion,,Tiempo_1ra_Respuesta,Tiempo en cola espera,Tiempo de espera cliente[s],Total Mensajes,Comentarios,Intervalos,DIA,Mes,Year
17/06/2022,675759,No_solucion,19:33:05,0 days 00:30:10,,19:33:03,0:00:02,0:12:56,29,,19:30,Friday,June,2022
17/06/2022,675758,No_solucion,19:30:52,0 days 00:32:24,,19:30:50,0:00:02,0:14:06,155.920462,,19:30,Friday,June,2022
17/06/2022,675754,No_solucion,19:26:29,0 days 00:39:35,,19:26:22,0:00:07,0:17:20,46,,19:00,Friday,June,2022
17/06/2022,675753,No_solucion,19:26:03,0 days 00:23:28,,19:25:56,0:00:07,0:11:45,155.920462,,19:00,Friday,June,2022
17/06/2022,675747,No_solucion,19:19:25,0 days 00:34:22,,19:19:24,0:00:01,2:40:00,23,,19:00,Friday,June,2022
17/06/2022,675746,No_solucion,19:13:25,0 days 00:17:28,,19:13:24,0:00:01,9:09:50,155.920462,,19:00,Friday,June,2022
17/06/2022,675743,No_solucion,19:05:38,0 days 00:21:18,,19:05:37,0:00:01,0:05:41,155.920462,,19:00,Friday,June,2022
17/06/2022,675741,No_solucion,19:04:12,0 days 00:23:34,,19:04:10,0:00:02,0:08:40,155.920462,,19:00,Friday,June,2022
17/06/2022,675735,No_solucion,18:58:28,0 days 00:22:14,,18:58:26,,0:04:31,155.920462,,18:30,Friday,June,2022
17/06/2022,675737,No_solucion,18:58:04,0 days 00:19:19,,18:58:03,0:00:01,0:07:42,155.920462,,18:30,Friday,June,2022
17/06/2022,675729,No_solucion,18:48:37,0 days 00:14:11,,18:48:35,0:00:02,0:07:40,24,,18:30,Friday,June,2022
17/06/2022,675728,No_solucion,18:46:09,0 days 00:09:08,,18:46:08,0:00:01,0:03:56,13,,18:30,Friday,June,2022
17/06/2022,675727,No_solucion,18:41:25,0 days 00:13:52,,18:41:24,,0:07:23,29,,18:30,Friday,June,2022
17/06/2022,675724,No_solucion,18:37:35,0 days 00:22:02,,18:37:34,0:00:01,22:11:28,33,,18:30,Friday,June,2022
17/06/2022,675722,No_solucion,18:35:41,,,18:35:40,0:00:01,0:06:34,155.920462,,18:30,Friday,June,2022
17/06/2022,675721,No_solucion,18:34:26,,,,,0:08:50,19,,18:30,Friday,June,2022
17/06/2022,675720,No_solucion,18:31:46,0 days 00:59:01,,18:31:44,0:00:02,0:25:22,155.920462,,18:30,Friday,June,2022
17/06/2022,675718,No_solucion,18:30:01,0 days 00:13:09,,18:30:00,,0:02:15,17,,18:30,Friday,June,2022
17/06/2022,675717,No_solucion,18:29:58,0 days 00:11:28,,18:29:56,0:00:02,0:02:50,35,,18:00,Friday,June,2022
17/06/2022,675712,No_solucion,18:26:24,0 days 00:12:35,,18:26:24,0:00:00,0:07:47,18,,18:00,Friday,June,2022
17/06/2022,675710,No_solucion,18:25:58,0 days 00:15:49,,18:25:56,,0:05:13,16,,18:00,Friday,June,2022
17/06/2022,675706,No_solucion,18:25:43,,,18:25:42,0:00:01,0:09:02,155.920462,,18:00,Friday,June,2022
17/06/2022,675708,No_solucion,18:24:05,0 days 00:13:41,,,0:00:01,0:04:34,20,,18:00,Friday,June,2022
17/06/2022,675707,No_solucion,18:23:23,0 days 00:30:44,,18:23:22,0:00:01,0:08:53,155.920462,,18:00,Friday,June,2022
17/06/2022,675709,No_solucion,18:23:16,0 days 00:25:18,,18:23:15,0:00:01,0:06:02,155.920462,,18:00,Friday,June,2022
17/06/2022,675700,No_solucion,18:22:12,0 days 00:04:04,,0:39:08,,0:01:23,11,,18:00,Friday,June,2022
17/06/2022,675701,No_solucion,18:17:09,0 days 00:27:19,,18:17:07,0:00:02,0:10:47,25,,18:00,Friday,June,2022
17/06/2022,675699,No_solucion,18:16:06,0 days 00:21:28,,18:16:04,0:00:02,0:04:29,155.920462,,18:00,Friday,June,2022
17/06/2022,675696,No_solucion,18:15:26,,,18:15:24,0:00:02,0:09:49,155.920462,,18:00,Friday,June,2022
17/06/2022,675697,No_solucion,18:15:06,0 days 00:29:16,,,0:00:03,0:09:42,75,,18:00,Friday,June,2022
17/06/2022,675693,No_solucion,18:13:58,0 days 00:23:57,,18:13:55,0:00:03,10:19:39,34,,18:00,Friday,June,2022
17/06/2022,675694,No_solucion,18:11:49,0 days 00:38:52,,17:16:45,0:00:02,0:17:42,68,,18:00,Friday,June,2022
17/06/2022,675663,No_solucion,18:03:36,,,,,0:04:44,155.920462,,18:00,Friday,June,2022
17/06/2022,675683,No_solucion,18:02:45,,,,0:00:01,0:05:51,27,,18:00,Friday,June,2022
17/06/2022,675686,No_solucion,17:57:12,0 days 00:16:50,,17:57:12,,0:06:29,37,,17:30,Friday,June,2022
17/06/2022,675685,No_solucion,17:56:56,0 days 00:20:02,,,0:00:01,0:08:29,155.920462,,17:30,Friday,June,2022
17/06/2022,675684,No_solucion,17:54:27,0 days 00:12:34,,17:54:26,0:00:01,0:02:44,155.920462,,17:30,Friday,June,2022
17/06/2022,675681,No_solucion,17:51:36,0 days 00:17:53,,17:51:35,0:00:01,0:04:55,155.920462,,17:30,Friday,June,2022
17/06/2022,675679,No_solucion,17:50:44,0 days 00:20:23,,12:19:52,0:00:03,0:09:23,155.920462,,17:30,Friday,June,2022
17/06/2022,675677,No_solucion,17:50:19,0 days 00:10:44,,17:50:17,0:00:02,0:01:45,17,,17:30,Friday,June,2022
17/06/2022,675673,No_solucion,17:46:35,0 days 00:33:07,,17:46:33,0:00:02,0:09:36,53,,17:30,Friday,June,2022
17/06/2022,675672,No_solucion,17:45:27,,,17:45:25,0:00:02,0:07:46,155.920462,,17:30,Friday,June,2022
17/06/2022,675671,No_solucion,17:44:18,0 days 00:16:38,,17:44:15,0:00:03,0:04:56,155.920462,,17:30,Friday,June,2022
17/06/2022,675668,No_solucion,17:42:35,0 days 00:19:46,,,0:00:02,0:03:46,46,,17:30,Friday,June,2022
17/06/2022,675663,No_solucion,17:41:30,0 days 00:21:59,,19:45:22,0:00:02,16:42:46,47,,17:30,Friday,June,2022
17/06/2022,675670,No_solucion,17:41:24,,,17:41:24,0:00:00,0:04:59,26,,17:30,Friday,June,2022
17/06/2022,675667,No_solucion,17:40:31,0 days 00:16:41,,17:40:29,0:00:02,0:08:08,155.920462,,17:30,Friday,June,2022
17/06/2022,675664,No_solucion,17:40:30,,,17:40:29,,0:06:46,155.920462,,17:30,Friday,June,2022
17/06/2022,675665,No_solucion,17:40:09,0 days 00:31:52,,17:40:06,0:00:03,0:08:54,38,,17:30,Friday,June,2022
17/06/2022,675655,No_solucion,17:34:44,0 days 01:18:50,,17:34:41,0:00:03,0:24:54,20,,17:30,Friday,June,2022
17/06/2022,675651,No_solucion,17:33:16,0 days 00:38:18,,17:33:14,0:00:02,6:43:01,155.920462,,17:30,Friday,June,2022
17/06/2022,675653,No_solucion,17:32:25,0 days 00:17:42,,17:32:23,0:00:02,0:07:36,39,,17:30,Friday,June,2022
17/06/2022,675650,No_solucion,17:29:45,0 days 00:27:44,,17:29:44,0:00:01,0:07:19,155.920462,,17:00,Friday,June,2022
17/06/2022,675642,No_solucion,17:28:56,0 days 00:23:09,,,0:00:02,21:20:22,155.920462,,17:00,Friday,June,2022
17/06/2022,675646,No_solucion,17:28:00,0 days 00:11:00,,,0:00:03,0:05:21,22,,17:00,Friday,June,2022
17/06/2022,675638,No_solucion,17:27:12,,,17:27:11,0:00:01,0:09:22,46,,17:00,Friday,June,2022
17/06/2022,675644,No_solucion,17:26:32,0 days 00:17:51,,17:26:30,0:00:02,0:04:29,26,,17:00,Friday,June,2022
17/06/2022,675640,No_solucion,17:24:50,,,17:24:48,,0:03:57,22,,17:00,Friday,June,2022
17/06/2022,675639,No_solucion,17:23:45,,,17:23:43,0:00:02,0:02:51,22,,17:00,Friday,June,2022
17/06/2022,675637,No_solucion,17:20:24,0 days 00:17:44,,17:20:23,0:00:01,0:10:25,27,,17:00,Friday,June,2022
17/06/2022,675635,No_solucion,17:18:39,0 days 00:18:17,,17:18:37,0:00:02,0:06:11,155.920462,,17:00,Friday,June,2022
17/06/2022,675633,No_solucion,17:16:58,0 days 00:08:07,,17:16:56,0:00:02,12:39:59,21,,17:00,Friday,June,2022
17/06/2022,675628,No_solucion,17:14:11,0 days 00:14:38,,17:14:10,0:00:01,0:04:52,20,,17:00,Friday,June,2022
17/06/2022,675631,No_solucion,17:13:26,0 days 00:18:01,,14:20:42,0:00:01,0:03:52,155.920462,,17:00,Friday,June,2022
17/06/2022,675630,No_solucion,17:12:32,0 days 01:00:47,,17:12:29,0:00:03,0:18:00,13,,17:00,Friday,June,2022
17/06/2022,675629,No_solucion,17:11:24,0 days 00:35:29,,17:11:21,0:00:03,0:10:35,54,,17:00,Friday,June,2022
17/06/2022,675627,No_solucion,17:05:24,,,17:05:22,0:00:02,0:05:51,155.920462,,17:00,Friday,June,2022
17/06/2022,675621,No_solucion,17:00:36,0 days 00:08:36,,17:00:35,0:00:01,0:04:06,19,,17:00,Friday,June,2022
17/06/2022,675622,No_solucion,17:00:19,0 days 00:14:58,,17:00:15,0:00:04,0:03:30,155.920462,,17:00,Friday,June,2022
17/06/2022,675620,No_solucion,16:58:18,0 days 01:24:40,,16:58:17,,0:31:06,155.920462,,16:30,Friday,June,2022
17/06/2022,675618,No_solucion,16:56:38,0 days 00:15:19,,16:56:37,0:00:01,6:26:47,17,,16:30,Friday,June,2022
17/06/2022,675612,No_solucion,16:52:47,,,16:52:45,0:00:02,0:07:27,155.920462,,16:30,Friday,June,2022
17/06/2022,675610,No_solucion,16:49:45,0 days 00:11:33,,16:49:43,,0:04:31,155.920462,,16:30,Friday,June,2022
17/06/2022,675608,No_solucion,16:48:18,0 days 00:20:47,,16:48:08,0:00:10,0:05:41,22,,16:30,Friday,June,2022
17/06/2022,675599,No_solucion,16:45:36,0 days 00:05:31,,,0:00:02,0:01:18,15,,16:30,Friday,June,2022
17/06/2022,675602,No_solucion,16:44:04,0 days 00:15:59,,16:43:57,0:00:07,0:07:25,155.920462,,16:30,Friday,June,2022
17/06/2022,675593,No_solucion,16:33:11,0 days 00:08:01,,1:19:36,0:00:02,0:03:25,155.920462,,16:30,Friday,June,2022
17/06/2022,675591,No_solucion,16:32:48,0 days 00:07:53,,,0:00:01,0:02:47,14,,16:30,Friday,June,2022
17/06/2022,675588,No_solucion,16:26:45,,,16:26:42,0:00:03,0:15:57,45,,16:00,Friday,June,2022
17/06/2022,675586,No_solucion,16:22:41,0 days 00:09:25,,16:22:35,0:00:06,0:04:22,22,,16:00,Friday,June,2022
17/06/2022,675549,No_solucion,16:20:30,0 days 00:13:15,,16:20:30,0:00:00,15:50:20,155.920462,,16:00,Friday,June,2022
17/06/2022,675579,No_solucion,16:15:55,0 days 00:10:48,,,0:00:07,0:03:49,155.920462,,16:00,Friday,June,2022
17/06/2022,675575,No_solucion,16:14:18,0 days 00:28:13,,,,0:13:09,20,,16:00,Friday,June,2022
17/06/2022,675576,No_solucion,16:12:45,,,16:12:44,0:00:01,0:04:46,22,,16:00,Friday,June,2022
17/06/2022,675573,No_solucion,16:12:28,0 days 00:13:54,,16:12:28,0:00:00,0:03:48,15,,16:00,Friday,June,2022
17/06/2022,675571,No_solucion,16:10:32,0 days 00:24:38,,16:10:31,0:00:01,0:10:27,155.920462,,16:00,Friday,June,2022
17/06/2022,675570,No_solucion,16:10:29,,,14:28:20,0:00:02,0:02:20,20,,16:00,Friday,June,2022
17/06/2022,675566,No_solucion,16:05:11,0 days 00:16:06,,16:05:07,0:00:04,0:06:00,46,,16:00,Friday,June,2022
17/06/2022,675565,No_solucion,16:03:51,0 days 00:15:07,,16:03:51,0:00:00,11:33:51,23,,16:00,Friday,June,2022
17/06/2022,675560,No_solucion,16:01:14,0 days 00:49:11,,16:01:13,0:00:01,0:09:19,40,,16:00,Friday,June,2022
17/06/2022,675558,No_solucion,16:00:52,0 days 00:37:35,,16:00:50,0:00:02,0:16:21,155.920462,,16:00,Friday,June,2022
17/06/2022,675556,No_solucion,16:00:52,0 days 00:21:10,,16:00:50,,6:53:02,31,,16:00,Friday,June,2022
17/06/2022,675488,No_solucion,15:59:02,0 days 00:08:51,,15:59:02,0:00:00,0:04:53,11,,15:30,Friday,June,2022
17/06/2022,675552,No_solucion,15:58:52,,,15:58:50,0:00:02,0:07:12,44,,15:30,Friday,June,2022
17/06/2022,675554,No_solucion,15:57:35,0 days 00:20:51,,15:57:34,0:00:01,0:07:44,155.920462,,15:30,Friday,June,2022
17/06/2022,675550,No_solucion,15:56:38,0 days 00:07:48,,15:56:34,0:00:04,0:02:27,16,,15:30,Friday,June,2022
17/06/2022,675551,No_solucion,15:56:30,0 days 00:32:35,,15:56:30,0:00:00,0:14:02,43,,15:30,Friday,June,2022
17/06/2022,675549,No_solucion,15:56:00,0 days 00:20:36,,15:55:59,0:00:01,0:08:13,32,,15:30,Friday,June,2022
17/06/2022,675514,No_solucion,15:55:15,,,15:55:15,0:00:00,0:04:55,155.920462,,15:30,Friday,June,2022
17/06/2022,675547,No_solucion,15:54:30,0 days 00:15:27,,15:54:29,0:00:01,0:04:35,155.920462,,15:30,Friday,June,2022
17/06/2022,675548,No_solucion,15:54:12,0 days 00:44:08,,15:54:10,0:00:02,0:12:51,155.920462,,15:30,Friday,June,2022
17/06/2022,675544,No_solucion,15:53:52,0 days 00:27:43,,15:53:49,0:00:03,0:09:09,28,,15:30,Friday,June,2022
17/06/2022,675543,No_solucion,15:51:55,0 days 00:34:18,,,0:00:01,0:15:32,155.920462,,15:30,Friday,June,2022
17/06/2022,675540,No_solucion,15:49:45,,,,0:00:02,0:14:55,66,,15:30,Friday,June,2022
17/06/2022,675537,No_solucion,15:49:04,0 days 00:13:16,,15:49:01,0:00:03,0:02:17,155.920462,,15:30,Friday,June,2022
17/06/2022,675536,No_solucion,15:49:03,0 days 00:12:15,,15:49:00,,0:02:08,23,,15:30,Friday,June,2022
17/06/2022,675538,No_solucion,15:48:43,0 days 00:22:16,,15:48:42,0:00:01,0:12:19,18,,15:30,Friday,June,2022
17/06/2022,675527,No_solucion,15:46:30,0 days 00:25:01,,15:46:28,0:00:02,0:09:32,155.920462,,15:30,Friday,June,2022
17/06/2022,675532,No_solucion,15:44:42,0 days 00:13:47,,15:44:40,0:00:02,0:02:15,155.920462,,15:30,Friday,June,2022
17/06/2022,675530,No_solucion,15:43:26,0 days 00:09:18,,15:43:24,0:00:02,0:02:01,155.920462,,15:30,Friday,June,2022
17/06/2022,675529,No_solucion,15:42:51,0 days 00:38:23,,15:42:50,0:00:01,0:14:55,155.920462,,15:30,Friday,June,2022
17/06/2022,675528,No_solucion,15:42:27,0 days 00:11:17,,15:42:25,0:00:02,0:03:47,155.920462,,15:30,Friday,June,2022
17/06/2022,675522,No_solucion,15:39:32,0 days 00:21:38,,,0:00:01,0:10:34,22,,15:30,Friday,June,2022
17/06/2022,675518,No_solucion,15:37:01,0 days 00:15:01,,15:36:59,0:00:02,0:03:34,38,,15:30,Friday,June,2022
17/06/2022,675519,No_solucion,15:36:22,0 days 00:28:48,,15:36:20,0:00:02,0:08:10,28,,15:30,Friday,June,2022
17/06/2022,675517,No_solucion,15:33:49,,,15:33:48,0:00:01,0:08:19,155.920462,,15:30,Friday,June,2022
17/06/2022,675514,No_solucion,15:33:32,0 days 00:19:46,,18:12:00,0:00:02,0:07:43,155.920462,,15:30,Friday,June,2022
17/06/2022,675512,No_solucion,15:32:25,,,,0:00:02,0:04:53,15,,15:30,Friday,June,2022
17/06/2022,675509,No_solucion,15:30:42,0 days 00:13:42,,15:30:34,,14:15:46,155.920462,,15:30,Friday,June,2022
17/06/2022,675498,No_solucion,15:28:41,0 days 00:14:32,,15:28:38,0:00:03,0:02:35,155.920462,,15:00,Friday,June,2022
17/06/2022,675501,No_solucion,15:26:53,0 days 00:09:16,,15:26:52,0:00:01,0:02:42,17,,15:00,Friday,June,2022
17/06/2022,675492,No_solucion,15:26:45,0 days 00:08:40,,15:26:43,0:00:02,6:58:43,155.920462,,15:00,Friday,June,2022
17/06/2022,675499,No_solucion,15:26:21,0 days 00:27:55,,15:26:20,0:00:01,0:08:57,23,,15:00,Friday,June,2022
17/06/2022,675504,No_solucion,15:26:12,,,15:26:11,,0:10:52,32,,15:00,Friday,June,2022
17/06/2022,675503,No_solucion,15:25:59,0 days 00:24:25,,15:25:57,0:00:02,0:05:20,155.920462,,15:00,Friday,June,2022
17/06/2022,675500,No_solucion,15:25:36,,,15:25:35,0:00:01,0:17:49,38,,15:00,Friday,June,2022
17/06/2022,675497,No_solucion,15:23:27,0 days 00:13:45,,15:23:24,0:00:03,0:05:12,35,,15:00,Friday,June,2022
17/06/2022,675496,No_solucion,15:23:10,0 days 00:19:40,,15:23:08,0:00:02,11:41:04,31,,15:00,Friday,June,2022
17/06/2022,675480,No_solucion,15:22:30,0 days 00:20:12,,15:22:30,0:00:00,0:05:30,155.920462,,15:00,Friday,June,2022
17/06/2022,675494,No_solucion,15:22:26,0 days 00:15:28,,15:22:23,0:00:03,21:35:25,155.920462,,15:00,Friday,June,2022
17/06/2022,675495,No_solucion,15:21:10,0 days 00:28:11,,15:21:10,0:00:00,0:10:52,155.920462,,15:00,Friday,June,2022
17/06/2022,675474,No_solucion,15:17:41,0 days 00:39:14,,15:17:41,0:00:00,0:18:40,155.920462,,15:00,Friday,June,2022
17/06/2022,675471,No_solucion,15:17:36,0 days 00:08:17,,15:17:36,0:00:00,0:01:23,155.920462,,15:00,Friday,June,2022
17/06/2022,675488,No_solucion,15:13:11,,,15:13:08,0:00:03,0:16:24,44,,15:00,Friday,June,2022
17/06/2022,675489,No_solucion,15:12:53,0 days 01:22:37,,15:12:51,0:00:02,0:18:47,44,,15:00,Friday,June,2022
17/06/2022,675487,No_solucion,15:11:48,0 days 00:26:53,,15:11:46,0:00:02,0:12:09,155.920462,,15:00,Friday,June,2022
17/06/2022,675485,No_solucion,15:10:28,,,16:33:33,0:00:02,0:08:34,41,,15:00,Friday,June,2022
17/06/2022,675482,No_solucion,15:09:43,0 days 00:16:08,,15:09:40,,0:06:34,31,,15:00,Friday,June,2022
17/06/2022,675463,No_solucion,15:05:25,0 days 00:23:26,,15:05:25,0:00:00,0:06:00,155.920462,,15:00,Friday,June,2022
17/06/2022,675484,No_solucion,15:05:20,0 days 00:31:54,,15:05:18,0:00:02,11:43:37,155.920462,,15:00,Friday,June,2022
17/06/2022,675483,No_solucion,15:04:54,0 days 00:16:58,,0:05:08,,0:04:46,35,,15:00,Friday,June,2022
17/06/2022,675479,No_solucion,15:04:03,,,15:04:01,0:00:02,0:45:12,155.920462,,15:00,Friday,June,2022
17/06/2022,675481,No_solucion,15:02:14,0 days 00:28:07,,15:02:14,0:00:00,0:04:01,155.920462,,15:00,Friday,June,2022
17/06/2022,675477,No_solucion,15:01:13,0 days 00:41:59,,17:12:05,0:00:03,0:09:09,56,,15:00,Friday,June,2022
17/06/2022,675480,No_solucion,15:00:28,0 days 00:21:49,,,0:00:00,0:08:35,43,,15:00,Friday,June,2022
17/06/2022,675476,No_solucion,14:59:06,,,14:59:05,0:00:01,0:02:50,37,,14:30,Friday,June,2022
17/06/2022,675474,No_solucion,14:57:32,0 days 00:19:36,,8:47:50,0:00:01,20:01:58,155.920462,,14:30,Friday,June,2022
17/06/2022,675475,No_solucion,14:56:52,,,14:56:49,,0:02:06,155.920462,,14:30,Friday,June,2022
17/06/2022,675468,No_solucion,14:56:46,0 days 00:46:53,,14:56:44,,0:05:57,155.920462,,14:30,Friday,June,2022
17/06/2022,675473,No_solucion,14:55:58,0 days 00:24:26,,14:55:56,0:00:02,0:07:59,24,,14:30,Friday,June,2022
17/06/2022,675471,No_solucion,14:54:26,0 days 00:20:33,,14:54:24,,0:07:51,155.920462,,14:30,Friday,June,2022
17/06/2022,675467,No_solucion,14:52:22,0 days 00:13:44,,7:48:30,0:00:03,0:03:56,24,,14:30,Friday,June,2022
17/06/2022,675466,No_solucion,14:51:02,,,14:51:00,0:00:02,0:05:49,155.920462,,14:30,Friday,June,2022
17/06/2022,675464,No_solucion,14:47:26,0 days 00:24:50,,14:47:15,0:00:11,0:07:26,34,,14:30,Friday,June,2022
17/06/2022,675463,No_solucion,14:46:22,0 days 00:18:33,,14:46:20,,0:08:10,155.920462,,14:30,Friday,June,2022
17/06/2022,675462,No_solucion,14:46:08,0 days 00:22:55,,14:46:06,,0:04:16,155.920462,,14:30,Friday,June,2022
17/06/2022,675459,No_solucion,14:43:03,,,14:43:00,0:00:03,7:47:36,37,,14:30,Friday,June,2022
17/06/2022,675451,No_solucion,14:30:12,0 days 00:35:08,,14:30:09,0:00:03,0:14:01,155.920462,,14:30,Friday,June,2022
17/06/2022,675450,No_solucion,14:28:27,0 days 00:15:50,,14:28:26,0:00:01,0:01:53,155.920462,,14:00,Friday,June,2022
17/06/2022,675448,No_solucion,14:27:39,0 days 00:15:56,,14:27:38,0:00:01,0:06:47,28,,14:00,Friday,June,2022
17/06/2022,675445,No_solucion,14:24:37,0 days 00:32:13,,14:24:37,0:00:00,0:10:36,62,,14:00,Friday,June,2022
17/06/2022,675441,No_solucion,14:21:31,0 days 00:19:51,,14:21:29,0:00:02,0:02:57,155.920462,,14:00,Friday,June,2022
17/06/2022,675442,No_solucion,14:20:39,0 days 00:26:59,,5:14:29,0:00:02,5:48:02,40,,14:00,Friday,June,2022
17/06/2022,675439,No_solucion,14:18:16,,,14:18:14,0:00:02,0:07:19,43,,14:00,Friday,June,2022
17/06/2022,675440,No_solucion,14:17:39,,,4:45:32,0:00:02,0:07:49,23,,14:00,Friday,June,2022
17/06/2022,675436,No_solucion,14:15:15,,,14:15:13,0:00:02,0:00:47,14,,14:00,Friday,June,2022
17/06/2022,675434,No_solucion,14:14:46,0 days 00:29:14,,14:13:13,0:01:33,0:11:47,43,,14:00,Friday,June,2022
17/06/2022,675435,No_solucion,14:14:46,,,14:14:36,0:00:10,0:03:05,155.920462,,14:00,Friday,June,2022
17/06/2022,675432,No_solucion,14:09:11,0 days 00:27:06,,14:09:09,0:00:02,0:16:06,35,,14:00,Friday,June,2022
17/06/2022,675426,No_solucion,14:08:22,0 days 00:25:15,,14:08:22,0:00:00,0:05:22,30,,14:00,Friday,June,2022
17/06/2022,675429,No_solucion,14:07:54,0 days 00:28:42,,14:07:52,0:00:02,0:12:07,38,,14:00,Friday,June,2022
17/06/2022,675425,No_solucion,14:06:27,0 days 00:16:12,,14:06:25,,0:02:52,21,,14:00,Friday,June,2022
17/06/2022,675415,No_solucion,14:04:24,0 days 00:36:00,,3:33:07,0:00:01,0:11:00,40,,14:00,Friday,June,2022
17/06/2022,675423,No_solucion,14:03:10,0 days 00:16:46,,14:03:09,0:00:01,0:04:42,155.920462,,14:00,Friday,June,2022
17/06/2022,675420,No_solucion,14:02:00,0 days 00:16:43,,14:01:57,,0:07:09,36,,14:00,Friday,June,2022
17/06/2022,675419,No_solucion,14:01:54,0 days 00:14:47,,14:01:51,0:00:03,0:02:44,13,,14:00,Friday,June,2022
17/06/2022,675413,No_solucion,13:58:38,0 days 00:21:10,,10:46:10,0:05:27,0:13:10,18,,13:30,Friday,June,2022
17/06/2022,675410,No_solucion,13:51:51,0 days 00:19:33,,13:51:49,,6:57:11,155.920462,,13:30,Friday,June,2022
17/06/2022,675411,No_solucion,13:51:47,0 days 00:39:21,,13:51:47,0:00:00,0:19:32,155.920462,,13:30,Friday,June,2022
17/06/2022,675409,No_solucion,13:49:04,,,13:49:01,0:00:03,20:35:04,20,,13:30,Friday,June,2022
17/06/2022,675378,No_solucion,13:40:43,,,13:40:42,0:00:01,0:11:55,34,,13:30,Friday,June,2022
17/06/2022,675405,No_solucion,13:38:09,0 days 00:33:59,,13:38:08,0:00:01,0:11:32,155.920462,,13:30,Friday,June,2022
17/06/2022,675402,No_solucion,13:35:51,0 days 00:30:45,,13:35:51,0:00:00,0:13:41,67,,13:30,Friday,June,2022
17/06/2022,675403,No_solucion,13:35:51,0 days 00:27:18,,13:35:51,0:00:00,0:01:05,155.920462,,13:30,Friday,June,2022
17/06/2022,675399,No_solucion,13:34:56,0 days 00:27:41,,13:34:54,0:00:02,0:05:22,43,,13:30,Friday,June,2022
17/06/2022,675367,No_solucion,13:34:40,0 days 00:15:07,,13:34:39,,0:04:45,155.920462,,13:30,Friday,June,2022
17/06/2022,675397,No_solucion,13:32:53,0 days 02:00:21,,13:32:52,0:00:01,0:42:14,155.920462,,13:30,Friday,June,2022
17/06/2022,675396,No_solucion,13:31:51,0 days 00:25:11,,13:31:49,0:00:02,0:09:08,38,,13:30,Friday,June,2022
17/06/2022,675395,No_solucion,13:29:35,0 days 00:37:23,,13:29:33,0:00:02,0:14:37,75,,13:00,Friday,June,2022
17/06/2022,675383,No_solucion,13:18:08,0 days 00:14:03,,13:18:06,0:00:02,0:04:00,15,,13:00,Friday,June,2022
17/06/2022,675382,No_solucion,13:16:42,0 days 00:05:01,,13:16:41,0:00:01,0:00:57,155.920462,,13:00,Friday,June,2022
17/06/2022,675378,No_solucion,13:14:40,,,13:14:38,0:00:02,0:10:43,155.920462,,13:00,Friday,June,2022
17/06/2022,675379,No_solucion,13:14:26,,,13:14:24,0:00:02,10:34:07,68,,13:00,Friday,June,2022
17/06/2022,675376,No_solucion,13:13:49,0 days 00:14:09,,5:21:21,,0:04:19,20,,13:00,Friday,June,2022
17/06/2022,675351,No_solucion,13:13:46,0 days 00:08:11,,13:13:46,0:00:00,23:40:30,12,,13:00,Friday,June,2022
17/06/2022,675375,No_solucion,13:13:05,0 days 00:11:26,,13:13:03,0:00:02,0:03:00,155.920462,,13:00,Friday,June,2022
17/06/2022,675374,No_solucion,13:10:27,0 days 00:25:23,,13:10:26,0:00:01,0:14:14,28,,13:00,Friday,June,2022
17/06/2022,675370,No_solucion,13:05:51,,,13:05:51,,0:07:03,26,,13:00,Friday,June,2022
17/06/2022,675367,No_solucion,13:05:20,,,13:05:18,0:00:02,0:12:24,155.920462,,13:00,Friday,June,2022
17/06/2022,675371,No_solucion,13:05:14,0 days 00:54:20,,13:05:14,0:00:00,0:12:44,11,,13:00,Friday,June,2022
17/06/2022,675365,No_solucion,13:01:33,0 days 00:12:39,,,0:00:01,0:04:15,155.920462,,13:00,Friday,June,2022
17/06/2022,675360,No_solucion,13:00:48,0 days 00:27:04,,13:00:47,0:00:01,0:05:19,38,,13:00,Friday,June,2022
17/06/2022,675359,No_solucion,12:58:14,0 days 00:29:56,,12:58:14,0:00:00,0:15:50,39,,12:30,Friday,June,2022
17/06/2022,675356,No_solucion,12:57:19,,,12:57:18,0:00:01,0:08:29,35,,12:30,Friday,June,2022
17/06/2022,675357,No_solucion,12:56:22,0 days 00:22:55,,12:56:22,0:00:00,0:07:05,155.920462,,12:30,Friday,June,2022
17/06/2022,675354,No_solucion,12:54:47,0 days 00:13:54,,12:54:45,0:00:02,0:05:42,32,,12:30,Friday,June,2022
17/06/2022,675353,No_solucion,12:53:09,,,12:53:08,0:00:01,0:04:51,16,,12:30,Friday,June,2022
17/06/2022,675351,No_solucion,12:52:22,,,16:09:31,0:00:02,0:08:14,48,,12:30,Friday,June,2022
17/06/2022,675345,No_solucion,12:52:11,0 days 00:15:28,,12:52:10,0:00:01,0:05:54,21,,12:30,Friday,June,2022
17/06/2022,675349,No_solucion,12:51:24,0 days 00:29:35,,12:51:23,0:00:01,0:09:36,30,,12:30,Friday,June,2022
17/06/2022,675350,No_solucion,12:51:18,0 days 00:16:17,,2:43:05,,0:03:59,25,,12:30,Friday,June,2022
17/06/2022,675347,No_solucion,12:50:42,0 days 00:09:55,,17:56:05,0:00:02,0:04:55,155.920462,,12:30,Friday,June,2022
